Gender;Nativelang;Otherlang;Age;Clicks1;Hits1;Misses1;Score1;Accuracy1;Missrate1;Clicks2;Hits2;Misses2;Score2;Accuracy2;Missrate2;Clicks3;Hits3;Misses3;Score3;Accuracy3;Missrate3;Clicks4;Hits4;Misses4;Score4;Accuracy4;Missrate4;Clicks5;Hits5;Misses5;Score5;Accuracy5;Missrate5;Clicks6;Hits6;Misses6;Score6;Accuracy6;Missrate6;Clicks7;Hits7;Misses7;Score7;Accuracy7;Missrate7;Clicks8;Hits8;Misses8;Score8;Accuracy8;Missrate8;Clicks9;Hits9;Misses9;Score9;Accuracy9;Missrate9;Clicks10;Hits10;Misses10;Score10;Accuracy10;Missrate10;Clicks11;Hits11;Misses11;Score11;Accuracy11;Missrate11;Clicks12;Hits12;Misses12;Score12;Accuracy12;Missrate12;Clicks13;Hits13;Misses13;Score13;Accuracy13;Missrate13;Clicks14;Hits14;Misses14;Score14;Accuracy14;Missrate14;Clicks15;Hits15;Misses15;Score15;Accuracy15;Missrate15;Clicks16;Hits16;Misses16;Score16;Accuracy16;Missrate16;Clicks17;Hits17;Misses17;Score17;Accuracy17;Missrate17;Clicks18;Hits18;Misses18;Score18;Accuracy18;Missrate18;Clicks19;Hits19;Misses19;Score19;Accuracy19;Missrate19;Clicks20;Hits20;Misses20;Score20;Accuracy20;Missrate20;Clicks21;Hits21;Misses21;Score21;Accuracy21;Missrate21;Clicks22;Hits22;Misses22;Score22;Accuracy22;Missrate22;Clicks23;Hits23;Misses23;Score23;Accuracy23;Missrate23;Clicks24;Hits24;Misses24;Score24;Accuracy24;Missrate24;Clicks25;Hits25;Misses25;Score25;Accuracy25;Missrate25;Clicks26;Hits26;Misses26;Score26;Accuracy26;Missrate26;Clicks27;Hits27;Misses27;Score27;Accuracy27;Missrate27;Clicks28;Hits28;Misses28;Score28;Accuracy28;Missrate28;Clicks29;Hits29;Misses29;Score29;Accuracy29;Missrate29;Clicks30;Hits30;Misses30;Score30;Accuracy30;Missrate30;Clicks31;Hits31;Misses31;Score31;Accuracy31;Missrate31;Clicks32;Hits32;Misses32;Score32;Accuracy32;Missrate32;Dyslexia
Male;No;No;9;7;7;0;7;1;0;6;6;0;6;1;0;5;5;0;5;1;0;5;0;5;5;0;1;3;3;0;3;1;0;4;4;0;4;1;0;4;4;0;4;1;0;3;3;0;3;1;0;1;0;1;1;0;1;6;6;0;6;1;0;5;4;1;5;0.8;0.2;5;5;0;5;1;0;4;4;0;4;1;0;5;5;0;5;1;0;4;4;0;4;1;0;4;4;0;4;1;0;5;5;0;5;1;0;4;4;0;4;1;0;3;1;2;3;0.333333333;0.666666667;3;1;2;3;0.333333333;0.666666667;NULL;NULL;NULL;NULL;NULL;NULL;3;3;0;3;1;0;5;5;0;5;1;0;5;5;0;5;1;0;NULL;NULL;NULL;NULL;NULL;NULL;7;7;0;7;1;0;10;1;0;10;0.1;0;18;3;0;18;0.166666667;0;NULL;NULL;NULL;NULL;NULL;NULL;19;1;2;19;0.052631579;0.105263158;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;Yes;No;9;7;7;0;7;1;0;6;6;0;6;1;0;5;5;0;5;1;0;3;3;0;3;1;0;5;5;0;5;1;0;2;2;0;2;1;0;4;4;0;4;1;0;5;5;0;5;1;0;4;4;0;4;1;0;5;5;0;5;1;0;4;3;1;4;0.75;0.25;5;3;2;5;0.6;0.4;6;3;3;6;0.5;0.5;8;8;0;8;1;0;3;3;0;3;1;0;3;3;0;3;1;0;3;3;0;3;1;0;6;2;4;6;0.333333333;0.666666667;4;2;2;4;0.5;0.5;2;1;1;2;0.5;0.5;NULL;NULL;NULL;NULL;NULL;NULL;3;2;1;3;0.666666667;0.333333333;3;3;0;3;1;0;5;4;1;5;0.8;0.2;NULL;NULL;NULL;NULL;NULL;NULL;2;1;1;2;0.5;0.5;26;0;2;26;0;0.076923077;20;3;0;20;0.15;0;NULL;NULL;NULL;NULL;NULL;NULL;21;0;4;21;0;0.19047619;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Female;Yes;No;9;4;3;1;4;0.75;0.25;2;0;2;2;0;1;4;4;0;4;1;0;2;2;0;2;1;0;3;3;0;3;1;0;4;4;0;4;1;0;4;4;0;4;1;0;4;4;0;4;1;0;2;2;0;2;1;0;4;0;4;4;0;1;4;4;0;4;1;0;4;4;0;4;1;0;3;3;0;3;1;0;4;3;1;4;0.75;0.25;1;0;1;1;0;1;3;3;0;3;1;0;4;4;0;4;1;0;4;0;4;4;0;1;6;4;2;6;0.666666667;0.333333333;2;0;2;2;0;1;NULL;NULL;NULL;NULL;NULL;NULL;4;2;2;4;0.5;0.5;5;5;0;5;1;0;5;5;0;5;1;0;NULL;NULL;NULL;NULL;NULL;NULL;8;5;3;8;625;375;10;0;1;10;0;0.1;18;2;1;18;0.111111111;0.055555556;NULL;NULL;NULL;NULL;NULL;NULL;8;0;0;8;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;Yes;No;9;15;4;11;15;0.266666667;0.733333333;2;0;2;2;0;1;7;7;0;7;1;0;2;2;0;2;1;0;7;7;0;7;1;0;7;0;7;7;0;1;5;5;0;5;1;0;4;3;1;4;0.75;0.25;2;2;0;2;1;0;5;5;0;5;1;0;6;4;2;6;0.666666667;0.333333333;4;4;0;4;1;0;5;1;4;5;0.2;0.8;9;9;0;9;1;0;4;2;2;4;0.5;0.5;4;4;0;4;1;0;2;2;0;2;1;0;4;3;1;4;0.75;0.25;3;2;1;3;0.666666667;0.333333333;2;2;0;2;1;0;NULL;NULL;NULL;NULL;NULL;NULL;5;3;2;5;0.6;0.4;5;5;0;5;1;0;5;4;1;5;0.8;0.2;NULL;NULL;NULL;NULL;NULL;NULL;8;3;5;8;375;625;30;3;0;30;0.1;0;10;1;0;10;0.1;0;NULL;NULL;NULL;NULL;NULL;NULL;21;1;3;21;0.047619048;0.142857143;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;Yes;Yes;9;4;4;0;4;1;0;6;6;0;6;1;0;4;3;1;4;0.75;0.25;1;1;0;1;1;0;5;4;1;5;0.8;0.2;2;2;0;2;1;0;3;3;0;3;1;0;4;4;0;4;1;0;2;1;1;2;0.5;0.5;8;8;0;8;1;0;4;3;1;4;0.75;0.25;4;3;1;4;0.75;0.25;4;3;1;4;0.75;0.25;5;5;0;5;1;0;4;4;0;4;1;0;6;6;0;6;1;0;6;4;2;6;0.666666667;0.333333333;6;4;2;6;0.666666667;0.333333333;2;0;2;2;0;1;6;3;3;6;0.5;0.5;NULL;NULL;NULL;NULL;NULL;NULL;7;3;4;7;0.428571429;0.571428571;6;6;0;6;1;0;3;2;1;3;0.666666667;0.333333333;NULL;NULL;NULL;NULL;NULL;NULL;12;7;5;12;0.583333333;0.416666667;30;2;1;30;0.066666667;0.033333333;26;1;3;26;0.038461538;0.115384615;NULL;NULL;NULL;NULL;NULL;NULL;21;0;4;21;0;0.19047619;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Female;No;No;9;5;5;0;5;1;0;8;7;1;8;875;125;5;5;0;5;1;0;3;3;0;3;1;0;2;0;2;2;0;1;4;4;0;4;1;0;2;0;2;2;0;1;3;3;0;3;1;0;2;2;0;2;1;0;2;2;0;2;1;0;6;0;6;6;0;1;3;3;0;3;1;0;6;1;5;6;0.166666667;0.833333333;6;6;0;6;1;0;4;4;0;4;1;0;5;5;0;5;1;0;6;2;4;6;0.333333333;0.666666667;3;3;0;3;1;0;4;3;1;4;0.75;0.25;5;3;2;5;0.6;0.4;NULL;NULL;NULL;NULL;NULL;NULL;6;4;2;6;0.666666667;0.333333333;6;4;2;6;0.666666667;0.333333333;2;2;0;2;1;0;NULL;NULL;NULL;NULL;NULL;NULL;7;6;1;7;0.857142857;0.142857143;34;2;1;34;0.058823529;0.029411765;28;3;1;28;0.107142857;0.035714286;NULL;NULL;NULL;NULL;NULL;NULL;21;2;2;21;0.095238095;0.095238095;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;No;No;9;3;3;0;3;1;0;6;6;0;6;1;0;5;5;0;5;1;0;4;4;0;4;1;0;3;2;1;3;0.666666667;0.333333333;4;0;4;4;0;1;3;3;0;3;1;0;4;4;0;4;1;0;3;1;2;3;0.333333333;0.666666667;5;4;1;5;0.8;0.2;4;3;1;4;0.75;0.25;4;4;0;4;1;0;5;4;1;5;0.8;0.2;6;6;0;6;1;0;4;4;0;4;1;0;3;3;0;3;1;0;2;2;0;2;1;0;4;2;2;4;0.5;0.5;4;1;3;4;0.25;0.75;4;0;4;4;0;1;NULL;NULL;NULL;NULL;NULL;NULL;6;5;1;6;0.833333333;0.166666667;7;6;1;7;0.857142857;0.142857143;5;4;1;5;0.8;0.2;NULL;NULL;NULL;NULL;NULL;NULL;12;11;1;12;0.916666667;0.083333333;24;1;1;24;0.041666667;0.041666667;26;3;1;26;0.115384615;0.038461538;NULL;NULL;NULL;NULL;NULL;NULL;21;1;3;21;0.047619048;0.142857143;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Female;Yes;No;9;4;4;0;4;1;0;7;7;0;7;1;0;5;5;0;5;1;0;3;3;0;3;1;0;4;4;0;4;1;0;5;1;4;5;0.2;0.8;2;2;0;2;1;0;5;3;2;5;0.6;0.4;3;2;1;3;0.666666667;0.333333333;5;5;0;5;1;0;5;4;1;5;0.8;0.2;5;3;2;5;0.6;0.4;5;2;3;5;0.4;0.6;5;5;0;5;1;0;3;3;0;3;1;0;4;4;0;4;1;0;3;3;0;3;1;0;5;0;5;5;0;1;4;3;1;4;0.75;0.25;4;0;4;4;0;1;NULL;NULL;NULL;NULL;NULL;NULL;4;2;2;4;0.5;0.5;3;1;2;3;0.333333333;0.666666667;4;2;2;4;0.5;0.5;NULL;NULL;NULL;NULL;NULL;NULL;5;2;3;5;0.4;0.6;14;0;1;14;0;0.071428571;26;4;0;26;0.153846154;0;NULL;NULL;NULL;NULL;NULL;NULL;21;0;4;21;0;0.19047619;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;No;No;9;7;7;0;7;1;0;8;8;0;8;1;0;7;7;0;7;1;0;2;2;0;2;1;0;6;6;0;6;1;0;1;1;0;1;1;0;5;5;0;5;1;0;4;4;0;4;1;0;4;3;1;4;0.75;0.25;8;8;0;8;1;0;3;3;0;3;1;0;3;2;1;3;0.666666667;0.333333333;4;4;0;4;1;0;6;5;1;6;0.833333333;0.166666667;1;0;1;1;0;1;3;2;1;3;0.666666667;0.333333333;4;4;0;4;1;0;5;5;0;5;1;0;6;1;5;6;0.166666667;0.833333333;5;0;5;5;0;1;NULL;NULL;NULL;NULL;NULL;NULL;6;5;1;6;0.833333333;0.166666667;8;1;7;8;125;875;6;5;1;6;0.833333333;0.166666667;NULL;NULL;NULL;NULL;NULL;NULL;5;0;5;5;0;1;26;1;1;26;0.038461538;0.038461538;34;1;4;34;0.029411765;0.117647059;NULL;NULL;NULL;NULL;NULL;NULL;19;0;3;19;0;0.157894737;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;Yes;No;9;7;7;0;7;1;0;5;5;0;5;1;0;5;5;0;5;1;0;5;5;0;5;1;0;4;4;0;4;1;0;4;4;0;4;1;0;5;5;0;5;1;0;3;3;0;3;1;0;3;2;1;3;0.666666667;0.333333333;6;6;0;6;1;0;4;4;0;4;1;0;3;3;0;3;1;0;4;2;2;4;0.5;0.5;4;4;0;4;1;0;2;2;0;2;1;0;4;4;0;4;1;0;5;5;0;5;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;0;1;1;0;1;NULL;NULL;NULL;NULL;NULL;NULL;3;3;0;3;1;0;3;2;1;3;0.666666667;0.333333333;2;2;0;2;1;0;NULL;NULL;NULL;NULL;NULL;NULL;4;2;2;4;0.5;0.5;4;0;0;4;0;0;16;2;0;16;125;0;NULL;NULL;NULL;NULL;NULL;NULL;21;0;4;21;0;0.19047619;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Female;Yes;No;9;10;9;1;10;0.9;0.1;8;8;0;8;1;0;6;6;0;6;1;0;1;1;0;1;1;0;2;0;2;2;0;1;3;2;1;3;0.666666667;0.333333333;6;6;0;6;1;0;2;2;0;2;1;0;2;2;0;2;1;0;9;5;4;9;0.555555556;0.444444444;8;0;8;8;0;1;7;5;2;7;0.714285714;0.285714286;6;4;2;6;0.666666667;0.333333333;7;7;0;7;1;0;4;4;0;4;1;0;5;3;2;5;0.6;0.4;3;2;1;3;0.666666667;0.333333333;7;2;5;7;0.285714286;0.714285714;8;4;4;8;0.5;0.5;5;1;4;5;0.2;0.8;NULL;NULL;NULL;NULL;NULL;NULL;4;3;1;4;0.75;0.25;7;4;3;7;0.571428571;0.428571429;4;4;0;4;1;0;NULL;NULL;NULL;NULL;NULL;NULL;12;5;7;12;0.416666667;0.583333333;52;3;2;52;0.057692308;0.038461538;32;2;3;32;0.0625;0.09375;NULL;NULL;NULL;NULL;NULL;NULL;22;0;4;22;0;0.181818182;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Female;Yes;No;9;11;2;9;11;0.181818182;0.818181818;18;4;14;18;0.222222222;0.777777778;7;7;0;7;1;0;5;3;2;5;0.6;0.4;25;4;21;25;0.16;0.84;6;3;3;6;0.5;0.5;20;4;16;20;0.2;0.8;8;1;7;8;125;875;7;1;6;7;0.142857143;0.857142857;9;7;2;9;0.777777778;0.222222222;33;5;28;33;0.151515152;0.848484848;37;1;36;37;0.027027027;0.972972973;3;3;0;3;1;0;8;6;2;8;0.75;0.25;9;7;2;9;0.777777778;0.222222222;8;2;6;8;0.25;0.75;22;1;21;22;0.045454545;0.954545455;5;1;4;5;0.2;0.8;5;3;2;5;0.6;0.4;6;1;5;6;0.166666667;0.833333333;NULL;NULL;NULL;NULL;NULL;NULL;8;2;6;8;0.25;0.75;17;5;12;17;0.294117647;0.705882353;63;15;48;63;0.238095238;0.761904762;NULL;NULL;NULL;NULL;NULL;NULL;150;17;133;150;0.113333333;0.886666667;105;2;7;105;0.019047619;0.066666667;129;1;16;129;0.007751938;0.124031008;NULL;NULL;NULL;NULL;NULL;NULL;21;1;3;21;0.047619048;0.142857143;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;Yes;No;9;5;5;0;5;1;0;8;8;0;8;1;0;5;5;0;5;1;0;2;2;0;2;1;0;3;3;0;3;1;0;3;2;1;3;0.666666667;0.333333333;3;2;1;3;0.666666667;0.333333333;5;4;1;5;0.8;0.2;1;1;0;1;1;0;6;6;0;6;1;0;1;1;0;1;1;0;4;4;0;4;1;0;4;3;1;4;0.75;0.25;5;5;0;5;1;0;3;3;0;3;1;0;3;3;0;3;1;0;2;2;0;2;1;0;2;0;2;2;0;1;3;2;1;3;0.666666667;0.333333333;2;1;1;2;0.5;0.5;NULL;NULL;NULL;NULL;NULL;NULL;3;3;0;3;1;0;4;3;1;4;0.75;0.25;3;3;0;3;1;0;NULL;NULL;NULL;NULL;NULL;NULL;4;2;2;4;0.5;0.5;18;2;0;18;0.111111111;0;12;2;0;12;0.166666667;0;NULL;NULL;NULL;NULL;NULL;NULL;12;1;0;12;0.083333333;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Female;Yes;No;9;13;13;0;13;1;0;10;10;0;10;1;0;7;7;0;7;1;0;8;0;8;8;0;1;7;7;0;7;1;0;7;5;2;7;0.714285714;0.285714286;5;4;1;5;0.8;0.2;5;5;0;5;1;0;4;3;1;4;0.75;0.25;7;6;1;7;0.857142857;0.142857143;8;7;1;8;875;125;7;6;1;7;0.857142857;0.142857143;5;5;0;5;1;0;9;9;0;9;1;0;6;6;0;6;1;0;6;6;0;6;1;0;7;7;0;7;1;0;5;4;1;5;0.8;0.2;7;6;1;7;0.857142857;0.142857143;10;1;9;10;0.1;0.9;NULL;NULL;NULL;NULL;NULL;NULL;5;3;2;5;0.6;0.4;9;7;2;9;0.777777778;0.222222222;6;5;1;6;0.833333333;0.166666667;NULL;NULL;NULL;NULL;NULL;NULL;8;2;6;8;0.25;0.75;58;5;0;58;0.086206897;0;46;2;4;46;0.043478261;0.086956522;NULL;NULL;NULL;NULL;NULL;NULL;21;2;2;21;0.095238095;0.095238095;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Female;Yes;No;9;9;9;0;9;1;0;6;6;0;6;1;0;1;0;1;1;0;1;2;2;0;2;1;0;3;0;3;3;0;1;2;0;2;2;0;1;6;6;0;6;1;0;4;4;0;4;1;0;6;1;5;6;0.166666667;0.833333333;3;3;0;3;1;0;5;1;4;5;0.2;0.8;4;3;1;4;0.75;0.25;4;3;1;4;0.75;0.25;8;8;0;8;1;0;0;0;0;0;0;0;6;6;0;6;1;0;4;4;0;4;1;0;8;3;5;8;375;625;1;0;1;1;0;1;7;1;6;7;0.142857143;0.857142857;NULL;NULL;NULL;NULL;NULL;NULL;4;0;4;4;0;1;8;3;5;8;375;625;4;3;1;4;0.75;0.25;NULL;NULL;NULL;NULL;NULL;NULL;8;3;5;8;375;625;40;0;4;40;0;0.1;38;3;3;38;0.078947368;0.078947368;NULL;NULL;NULL;NULL;NULL;NULL;21;1;3;21;0.047619048;0.142857143;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Female;Yes;No;9;9;9;0;9;1;0;7;7;0;7;1;0;8;8;0;8;1;0;0;0;0;0;0;0;2;2;0;2;1;0;4;4;0;4;1;0;3;3;0;3;1;0;7;7;0;7;1;0;3;3;0;3;1;0;7;6;1;7;0.857142857;0.142857143;2;2;0;2;1;0;2;2;0;2;1;0;2;2;0;2;1;0;8;8;0;8;1;0;6;6;0;6;1;0;4;4;0;4;1;0;5;5;0;5;1;0;3;2;1;3;0.666666667;0.333333333;3;2;1;3;0.666666667;0.333333333;3;1;2;3;0.333333333;0.666666667;NULL;NULL;NULL;NULL;NULL;NULL;6;5;1;6;0.833333333;0.166666667;5;5;0;5;1;0;2;2;0;2;1;0;NULL;NULL;NULL;NULL;NULL;NULL;10;7;3;10;0.7;0.3;32;2;1;32;0.0625;0.03125;26;4;0;26;0.153846154;0;NULL;NULL;NULL;NULL;NULL;NULL;21;1;3;21;0.047619048;0.142857143;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;Yes;No;9;6;6;0;6;1;0;6;6;0;6;1;0;6;6;0;6;1;0;4;4;0;4;1;0;5;3;2;5;0.6;0.4;4;2;2;4;0.5;0.5;4;4;0;4;1;0;3;1;2;3;0.333333333;0.666666667;2;0;2;2;0;1;6;1;5;6;0.166666667;0.833333333;3;0;3;3;0;1;4;4;0;4;1;0;5;3;2;5;0.6;0.4;4;4;0;4;1;0;4;4;0;4;1;0;4;4;0;4;1;0;3;3;0;3;1;0;2;2;0;2;1;0;2;2;0;2;1;0;3;2;1;3;0.666666667;0.333333333;NULL;NULL;NULL;NULL;NULL;NULL;3;2;1;3;0.666666667;0.333333333;5;4;1;5;0.8;0.2;2;2;0;2;1;0;NULL;NULL;NULL;NULL;NULL;NULL;8;4;4;8;0.5;0.5;18;1;1;18;0.055555556;0.055555556;12;2;0;12;0.166666667;0;NULL;NULL;NULL;NULL;NULL;NULL;21;0;4;21;0;0.19047619;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Female;Yes;No;9;3;2;1;3;0.666666667;0.333333333;8;8;0;8;1;0;7;7;0;7;1;0;3;3;0;3;1;0;4;4;0;4;1;0;5;4;1;5;0.8;0.2;5;5;0;5;1;0;4;3;1;4;0.75;0.25;2;1;1;2;0.5;0.5;8;7;1;8;875;125;4;1;3;4;0.25;0.75;4;4;0;4;1;0;4;3;1;4;0.75;0.25;8;8;0;8;1;0;5;5;0;5;1;0;4;4;0;4;1;0;4;4;0;4;1;0;5;2;3;5;0.4;0.6;3;2;1;3;0.666666667;0.333333333;24;2;22;24;0.083333333;0.916666667;NULL;NULL;NULL;NULL;NULL;NULL;4;2;2;4;0.5;0.5;16;5;11;16;0.3125;0.6875;4;4;0;4;1;0;NULL;NULL;NULL;NULL;NULL;NULL;8;5;3;8;625;375;40;1;3;40;25;75;46;2;5;46;0.043478261;0.108695652;NULL;NULL;NULL;NULL;NULL;NULL;21;2;2;21;0.095238095;0.095238095;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Female;Yes;No;9;10;10;0;10;1;0;8;8;0;8;1;0;7;7;0;7;1;0;6;6;0;6;1;0;4;4;0;4;1;0;5;4;1;5;0.8;0.2;3;2;1;3;0.666666667;0.333333333;4;4;0;4;1;0;2;2;0;2;1;0;7;7;0;7;1;0;5;5;0;5;1;0;3;3;0;3;1;0;5;5;0;5;1;0;12;12;0;12;1;0;4;3;1;4;0.75;0.25;5;5;0;5;1;0;6;6;0;6;1;0;5;4;1;5;0.8;0.2;6;5;1;6;0.833333333;0.166666667;3;1;2;3;0.333333333;0.666666667;NULL;NULL;NULL;NULL;NULL;NULL;6;5;1;6;0.833333333;0.166666667;9;9;0;9;1;0;4;4;0;4;1;0;NULL;NULL;NULL;NULL;NULL;NULL;13;9;4;13;0.692307692;0.307692308;30;2;1;30;0.066666667;0.033333333;38;6;0;38;0.157894737;0;NULL;NULL;NULL;NULL;NULL;NULL;21;2;2;21;0.095238095;0.095238095;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;Yes;No;9;10;9;1;10;0.9;0.1;1;1;0;1;1;0;7;7;0;7;1;0;2;2;0;2;1;0;3;3;0;3;1;0;4;3;1;4;0.75;0.25;5;5;0;5;1;0;4;4;0;4;1;0;1;1;0;1;1;0;5;5;0;5;1;0;6;5;1;6;0.833333333;0.166666667;5;5;0;5;1;0;3;3;0;3;1;0;9;9;0;9;1;0;4;4;0;4;1;0;4;4;0;4;1;0;6;6;0;6;1;0;5;3;2;5;0.6;0.4;7;4;3;7;0.571428571;0.428571429;4;0;4;4;0;1;NULL;NULL;NULL;NULL;NULL;NULL;5;2;3;5;0.4;0.6;8;5;3;8;625;375;63;17;46;63;0.26984127;0.73015873;NULL;NULL;NULL;NULL;NULL;NULL;11;7;4;11;0.636363636;0.363636364;48;3;1;48;0.0625;0.020833333;34;3;2;34;0.088235294;0.058823529;NULL;NULL;NULL;NULL;NULL;NULL;21;2;2;21;0.095238095;0.095238095;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;Yes;No;9;6;6;0;6;1;0;6;6;0;6;1;0;7;7;0;7;1;0;4;4;0;4;1;0;8;8;0;8;1;0;3;3;0;3;1;0;6;6;0;6;1;0;5;5;0;5;1;0;3;3;0;3;1;0;6;5;1;6;0.833333333;0.166666667;4;4;0;4;1;0;4;3;1;4;0.75;0.25;7;6;1;7;0.857142857;0.142857143;8;8;0;8;1;0;5;5;0;5;1;0;6;6;0;6;1;0;5;4;1;5;0.8;0.2;4;4;0;4;1;0;5;3;2;5;0.6;0.4;2;0;2;2;0;1;NULL;NULL;NULL;NULL;NULL;NULL;6;4;2;6;0.666666667;0.333333333;8;6;2;8;0.75;0.25;6;6;0;6;1;0;NULL;NULL;NULL;NULL;NULL;NULL;12;8;4;12;0.666666667;0.333333333;30;0;3;30;0;0.1;54;2;6;54;0.037037037;0.111111111;NULL;NULL;NULL;NULL;NULL;NULL;21;0;4;21;0;0.19047619;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Female;Yes;No;9;10;10;0;10;1;0;8;8;0;8;1;0;3;3;0;3;1;0;1;0;1;1;0;1;3;3;0;3;1;0;4;1;3;4;0.25;0.75;0;0;0;0;0;0;7;5;2;7;0.714285714;0.285714286;7;0;7;7;0;1;5;5;0;5;1;0;3;2;1;3;0.666666667;0.333333333;3;3;0;3;1;0;0;0;0;0;0;0;7;5;2;7;0.714285714;0.285714286;4;3;1;4;0.75;0.25;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;1;0;1;38;6;32;38;0.157894737;0.842105263;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;10;7;3;10;0.7;0.3;18;3;15;18;0.166666667;0.833333333;26;10;16;26;0.384615385;0.615384615;NULL;NULL;NULL;NULL;NULL;NULL;8;1;7;8;125;875;74;2;5;74;0.027027027;0.067567568;42;2;4;42;0.047619048;0.095238095;NULL;NULL;NULL;NULL;NULL;NULL;15;0;3;15;0;0.2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;Yes;No;9;5;5;0;5;1;0;5;4;1;5;0.8;0.2;7;7;0;7;1;0;5;5;0;5;1;0;4;4;0;4;1;0;3;3;0;3;1;0;4;4;0;4;1;0;4;4;0;4;1;0;2;0;2;2;0;1;6;6;0;6;1;0;3;3;0;3;1;0;2;2;0;2;1;0;5;4;1;5;0.8;0.2;8;8;0;8;1;0;5;5;0;5;1;0;3;3;0;3;1;0;4;4;0;4;1;0;5;4;1;5;0.8;0.2;8;5;3;8;625;375;4;1;3;4;0.25;0.75;NULL;NULL;NULL;NULL;NULL;NULL;11;1;10;11;0.090909091;0.909090909;4;4;0;4;1;0;2;2;0;2;1;0;NULL;NULL;NULL;NULL;NULL;NULL;7;6;1;7;0.857142857;0.142857143;20;0;2;20;0;0.1;18;3;0;18;0.166666667;0;NULL;NULL;NULL;NULL;NULL;NULL;21;1;3;21;0.047619048;0.142857143;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Female;Yes;No;9;4;1;3;4;0.25;0.75;7;0;7;7;0;1;1;1;0;1;1;0;1;0;1;1;0;1;3;0;3;3;0;1;3;0;3;3;0;1;2;0;2;2;0;1;4;0;4;4;0;1;12;1;11;12;0.083333333;0.916666667;3;1;2;3;0.333333333;0.666666667;5;1;4;5;0.2;0.8;1;0;1;1;0;1;3;1;2;3;0.333333333;0.666666667;8;8;0;8;1;0;5;5;0;5;1;0;4;4;0;4;1;0;8;8;0;8;1;0;2;0;2;2;0;1;3;2;1;3;0.666666667;0.333333333;3;0;3;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;7;4;3;7;0.571428571;0.428571429;5;4;1;5;0.8;0.2;6;6;0;6;1;0;NULL;NULL;NULL;NULL;NULL;NULL;9;7;2;9;0.777777778;0.222222222;28;1;1;28;0.035714286;0.035714286;38;3;3;38;0.078947368;0.078947368;NULL;NULL;NULL;NULL;NULL;NULL;21;1;3;21;0.047619048;0.142857143;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
